Név (normalizált)	Névváltozat	Strong-szám	Nyelv	Igehely
Babylon	Babylon	H0894	héber	Jer.28.3
Babylon	Babylon	H0894	héber	Jer.28.4
Babylon	Babylon	H0894	héber	Jer.28.4
Babylon	Babylon	H0894	héber	Jer.28.6
Babylon	Babylon	H0894	héber	Jer.28.11
Babylon	Babylon	H0894	héber	Jer.28.14
Babylon	Babylon	H0894	héber	Jer.29.1
Babylon	Babylon	H0894	héber	Jer.29.3
Babylon	Babylon	H0894	héber	Jer.29.3
Babylon	Babylon	H0894	héber	Jer.29.4
Babylon	Babylon	H0894	héber	Jer.29.10
Babylon	Babylon	H0894	héber	Jer.29.15
Babylon	Babylon	H0894	héber	Jer.29.20
Babylon	Babylon	H0894	héber	Jer.29.21
Babylon	Babylon	H0894	héber	Jer.29.22
Babylon	Babylon	H0894	héber	Jer.29.22
Babylon	Babylon	H0894	héber	Jer.29.28
Babylon	Babylon	H0894	héber	Jer.32.2
Babylon	Babylon	H0894	héber	Jer.32.3
Babylon	Babylon	H0894	héber	Jer.32.4
Babylon	Babylon	H0894	héber	Jer.32.5
Babylon	Babylon	H0894	héber	Jer.32.28
Babylon	Babylon	H0894	héber	Jer.32.36
Babylon	Babylon	H0894	héber	Jer.34.1
Babylon	Babylon	H0894	héber	Jer.34.2
Babylon	Babylon	H0894	héber	Jer.34.3
Babylon	Babylon	H0894	héber	Jer.34.3
Babylon	Babylon	H0894	héber	Jer.34.7
Babylon	Babylon	H0894	héber	Jer.34.21
Babylon	Babylon	H0894	héber	Jer.35.11
Babylon	Babylon	H0894	héber	Jer.36.29
Babylon	Babylon	H0894	héber	Jer.37.1
Babylon	Babylon	H0894	héber	Jer.37.17
Babylon	Babylon	H0894	héber	Jer.37.19
Babylon	Babylon	H0894	héber	Jer.38.3
Babylon	Babylon	H0894	héber	Jer.38.17
Babylon	Babylon	H0894	héber	Jer.38.18
Babylon	Babylon	H0894	héber	Jer.38.22
Babylon	Babylon	H0894	héber	Jer.38.23
Babylon	Babylon	H0894	héber	Jer.39.1
Babylon	Babylon	H0894	héber	Jer.39.3
Babylon	Babylon	H0894	héber	Jer.39.3
Babylon	Babylon	H0894	héber	Jer.39.5
Babylon	Babylon	H0894	héber	Jer.39.6
Babylon	Babylon	H0894	héber	Jer.39.6
Babylon	Babylon	H0894	héber	Jer.39.7
Babylon	Babylon	H0894	héber	Jer.39.9
Babylon	Babylon	H0894	héber	Jer.39.11
Babylon	Babylon	H0894	héber	Jer.39.13
Babylon	Babylon	H0894	héber	Jer.40.1
Babylon	Babylon	H0894	héber	Jer.40.4
Babylon	Babylon	H0894	héber	Jer.40.4
Babylon	Babylon	H0894	héber	Jer.40.5
Babylon	Babylon	H0894	héber	Jer.40.7
Babylon	Babylon	H0894	héber	Jer.40.7
Babylon	Babylon	H0894	héber	Jer.40.9
Babylon	Babylon	H0894	héber	Jer.40.11
Babylon	Babylon	H0894	héber	Jer.41.2
Babylon	Babylon	H0894	héber	Jer.41.18
Babylon	Babylon	H0894	héber	Jer.42.11
Babylon	Babylon	H0894	héber	Jer.43.3
Babylon	Babylon	H0894	héber	Jer.43.10
Babylon	Babylon	H0894	héber	Jer.44.30
Babylon	Babylon	H0894	héber	Jer.46.2
Babylon	Babylon	H0894	héber	Jer.46.13
Babylon	Babylon	H0894	héber	Jer.46.26
Babylon	Babylon	H0894	héber	Jer.49.28
Babylon	Babylon	H0894	héber	Jer.49.30
