Strong_padded	Strong_eredeti	Teljes_szocikk
G5310	G5310	ὕψιστος (hýpsistos｜hoop'-sis-tos｜adjective｜highest) [Grk] ὕψιστος LN: 1.13, 12.4 GK: G5736 Hebrew: מָרֹום, עֶלְיֹון Derivation: superlative from the base of ὕψος; Strong's: highest, i.e. (masculine singular) the Supreme (God), or (neuter plural) the heavens KJV: --most high, highest. See: ὕψος
G5311	G5311	ὕψος (hýpsos｜hoop'-sos｜noun｜height) [Grk] ὕψος LN: 1.13, 14.42, 81.3, 87.19 GK: G5737 Hebrew: בָּמָה, גָּאֹון, גֹּבַהּ, גֹּדֶל, מַעַל, מָרֹום, קֹומָה, תֹּועָפָה Derivation: from a derivative of ὑπέρ; Strong's: elevation, i.e. (abstractly) altitude, (specially), the sky, or (figuratively) dignity KJV: --be exalted, height, (on) high. See: ὑπέρ
G5312	G5312	ὑψόω (hypsóō｜hoop-so'-o｜verb｜to lift up) [Grk] ὑψόω LN: 81.5, 87.20 GK: G5738 Hebrew: גָּאֹון, גָּבַהּ, גָּבַר, גָּדַל, מָרָא, נָטָה, נָשָׂא, עָלַז, עָרַךְ, פָּאַר, פָּרָה, רָבָה, רוּם, רוּם, רָנַן, שָׂגָא, שָׂגַב Derivation: from ὕψος; Strong's: to elevate (literally or figuratively) KJV: --exalt, lift up. See: ὕψος
G5313	G5313	ὕψωμα (hýpsōma｜hoop'-so-mah｜noun｜height; arrogance) [Grk] ὕψωμα LN: 12.46, 88.207 GK: G5739 Derivation: from ὑψόω; Strong's: an elevated place or thing, i.e. (abstractly) altitude, or (by implication) a barrier (figuratively) KJV: -- height, high thing. See: ὑψόω
G5314	G5314	φάγος (phágos｜fag'-os｜noun｜glutton) [Grk] φάγος LN: 23.19 GK: G5741 Derivation: from φάγω; Strong's: a glutton KJV: --gluttonous. See: φάγω
G5315	G5315	φάγω (phágō｜fag'-o｜verb｜to eat) [Grk] φάγω, ἐσθίω LN: 20.44, 23.1 GK: G2266, G5742 Derivation: a primary verb (used as an alternate of ἐσθίω in certain tenses); Strong's: to eat (literally or figuratively) KJV: --eat, meat. See: ἐσθίω
G5316	G5316	φαίνω (phaínō｜fah'-ee-no｜verb｜to appear; to shine) [Grk] φαίνω LN: 13.118, 14.37, 22.28, 24.18, 28.36, 28.55 GK: G5743 Hebrew: אֹור, בָּחַן, גָּלָה, הָיָה, זְהַר, זָרַח, חָרָה, חָרָה, חָרָה, נְפַל, עַיִן, קָרָה, רָאָה Derivation: prolongation for the base of φῶς; Strong's: to lighten (shine), i.e. show (transitive or intransitive, literal or figurative) KJV: -- appear, seem, be seen, shine, X think. See: φῶς
G5317	G5317	Φάλεκ (Phálek｜fal'-ek｜proper noun｜person｜Peleg) [Grk] Φάλεκ LN: 93.371 GK: G5744 Hebrew: פֶּלֶג Derivation: of Hebrew origin (פֶּלֶג); Strong's: Phalek (i.e. Peleg), a patriarch KJV: --Phalec. See: פֶּלֶג
G5318	G5318	φανερός (phanerós｜fan-er-os'｜adjective｜visible) [Grk] φανερός LN: 24.20, 28.28, 28.58 GK: G5745 Hebrew: בָּחַן, גָּלָה, יָדַע Derivation: from φαίνω; Strong's: shining, i.e. apparent (literally or figuratively); neuter (as adverb) publicly, externally KJV: --abroad, + appear, known, manifest, open (+ -ly), outward (+ -ly). See: φαίνω
G5319	G5319	φανερόω (phaneróō｜fan-er-o'-o｜verb｜to reveal) [Grk] φανερόω LN: 24.19, 28.36 GK: G5746 Hebrew: גָּלָה Derivation: from φανερός; Strong's: to render apparent (literally or figuratively) KJV: --appear, manifestly declare, (make) manifest (forth), shew (self). See: φανερός
G5320	G5320	φανερῶς (phanerōs｜fan-er-oce'｜adverb｜openly; clearly) [Grk] φανερῶς LN: 24.20, 28.63 GK: G5747 Derivation: adverb from φανερός; Strong's: plainly, i.e. clearly or publicly KJV: --evidently, openly. See: φανερός
G5321	G5321	φανέρωσις (phanérōsis｜fan-er'-o-sis｜noun｜manifestation; disclosure) [Grk] φανέρωσις LN: 28.36 GK: G5748 Hebrew: אוּרִים Derivation: from φανερόω; Strong's: exhibition, i.e. (figuratively) expression, (by extension) a bestowment KJV: --manifestation. See: φανερόω
G5322	G5322	φανός (phanós｜fan-os'｜noun｜lamp) [Grk] φανός LN: 6.103 GK: G5749 Derivation: from φαίνω; Strong's: a lightener, i.e. light; lantern KJV: --lantern. See: φαίνω
G5323	G5323	Φανουήλ (Phanouḗl｜fan-oo-ale'｜proper noun｜person｜Phanuel) [Grk] Φανουήλ LN: 93.372 GK: G5750 Hebrew: פְּנוּאֵל Derivation: of Hebrew origin (פְּנוּאֵל); Strong's: Phanuel (i.e. Penuel), an Israelite KJV: --Phanuel. See: פְּנוּאֵל
G5324	G5324	φαντάζω (phantázō｜fan-tad'-zo｜verb｜to become visible) [Grk] φαντάζω, φαντάζομαι LN: 24.26 GK: G5751 Derivation: from a derivative of φαίνω; Strong's: to make apparent, i.e. (passively) to appear (neuter participle as noun, a spectacle) KJV: --sight. See: φαίνω
G5325	G5325	φαντασία (phantasía｜fan-tas-ee'-ah｜noun｜pomp) [Grk] φαντασία LN: 87.57 GK: G5752 Hebrew: חֲזִיז Derivation: from a derivative of φαντάζω; Strong's: (properly abstract) a (vain) show ("fantasy") KJV: --pomp. See: φαντάζω
G5326	G5326	φάντασμα (phántasma｜fan'-tas-mah｜noun｜apparition) [Grk] φάντασμα LN: 12.42 GK: G5753 Hebrew: חִזָּיֹון Derivation: from φαντάζω; Strong's: (properly concrete) a (mere) show ("phantasm"), i.e. spectre KJV: --spirit. See: φαντάζω
G5327	G5327	φάραγξ (pháranx｜far'-anx｜noun｜ravine) [Grk] φάραγξ LN: 1.51 GK: G5754 Hebrew: אֲפֵק, גַּיְא, מַדְרֵגָה, מַעֲבָר, נַחַל, עֵמֶק Derivation: properly, strengthened from the base of πέραν or rather of ῥήγνυμι; Strong's: a gap or chasm, i.e. ravine (winter-torrent) KJV: --valley. See: ῥήγνυμι See: πέραν
G5328	G5328	Φαραώ (Pharaṓ｜far-ah-o'｜proper noun｜person｜Pharaoh) [Grk] Φαραώ LN: 93.373 GK: G5755 Hebrew: פַּרְעֹה Derivation: of foreign origin (פַּרְעֹה); Strong's: Pharao (i.e. Pharoh), an Egyptian king KJV: --Pharaoh. See: פַּרְעֹה
G5329	G5329	Φάρες (Pháres｜far-es'｜proper noun｜person｜Perez) [Grk] Φάρες, Φαρές LN: 93.374 GK: G5756 Hebrew: פֶּרֶס, פֶּרֶץ Derivation: of Hebrew origin (פֶּרֶץ); Strong's: Phares (i.e. Perets), an Israelite KJV: --Phares. See: פֶּרֶץ
G5330	G5330	Φαρισαῖος (Pharisaîos｜far-is-ah'-yos｜proper noun｜grouping｜Pharisee) [Grk] Φαρισαῖος LN: 11.49 GK: G5757 Hebrew: פָּרָשׁ Derivation: of Hebrew origin (compare פָּרָשׁ); Strong's: a separatist, i.e. exclusively religious; a Pharisean, i.e. Jewish sectary KJV: --Pharisee. See: פָּרָשׁ
G5331	G5331	φαρμακεία (pharmakeía｜far-mak-i'-ah｜noun｜sorcery; magic potion) [Grk] φαρμακεία, φάρμακον LN: 53.100 GK: G5758, G5759 Hebrew: כֶּשֶׁף Derivation: from φαρμακεύς; Strong's: medication ("pharmacy"), i.e. (by extension) magic (literally or figuratively) KJV: --sorcery, witchcraft. See: φαρμακεύς
G5332	G5332	φαρμακεύς (pharmakeús｜far-mak-yoos'｜noun｜sorcerer) [Grk] φαρμακεύς GK: G5759, G5760 Hebrew: כֶּשֶׁף Derivation: from φάρμακον (a drug, i.e. spell-giving potion); Strong's: a druggist ("pharmacist") or poisoner, i.e. (by extension) a magician KJV: --sorcerer.
G5333	G5333	φάρμακος (phármakos｜far-mak-os'｜noun｜sorcerer) [Grk] φάρμακος LN: 53.101 GK: G5760, G5761 Hebrew: חֲבַר, חַרְטֹם, כָּשַׁף Derivation: the same as φαρμακεύς KJV: --sorcerer.
G5334	G5334	φάσις (phásis｜fas'-is｜noun｜report) [Grk] φάσις LN: 33.211 GK: G5762 Derivation: from φημί (not the same as "phase", which is from φαίνω); Strong's: a saying, i.e. report KJV: --tidings. See: φημί See: φαίνω
G5335	G5335	φάσκω (pháskō｜fas'-ko｜verb｜to assert) [Grk] φάσκω LN: 33.218 GK: G5763 Hebrew: אָמַר Derivation: prolongation from the same as φημί; Strong's: to assert KJV: --affirm, profess, say. See: φημί
G5336	G5336	φάτνη (phátnē｜fat'-nay｜noun｜manger) [Grk] φάτνη LN: 6.137, 7.64 GK: G5764 Hebrew: אֵבוּס, אֻרְוָה, בְּלִיל, רֶפֶת Derivation: from πατέομαι (to eat); Strong's: a crib (for fodder) KJV: --manager, stall.
G5337	G5337	φαῦλος (phaûlos｜fow'-los｜adjective｜worthless; evil) [Grk] φαῦλος LN: 88.116 GK: G5765 Hebrew: אֱוִיל, לוּעַ, סָלַף, עֶוֶל Derivation: apparently a primary word; Strong's: "foul" or "flawy", i.e. (figuratively) wicked KJV: --evil.
G5338	G5338	φέγγος (phéngos｜feng'-gos｜noun｜light) [Grk] φέγγος LN: 14.36 GK: G5766 Hebrew: אֹור, בֹּקֶר, יָפַע, לֶהָבָה, נֹגַהּ, נְהָרָה Derivation: probably akin to the base of φῶς (compare φθέγγομαι); Strong's: brilliancy KJV: --light. See: φῶς See: φθέγγομαι
G5339	G5339	φείδομαι (pheídomai｜fi'-dom-ahee｜verb｜to spare) [Grk] φείδομαι LN: 13.152, 22.28 GK: G5767 Hebrew: חוּס, חָמַל, חָמַל, חָשַׂךְ, לָעַט, מַחְמָל Derivation: of uncertain affinity; Strong's: to be chary of, i.e. (subjectively) to abstain or (objectively) to treat leniently KJV: --forbear, spare.
G5340	G5340	φειδομένως (pheidoménōs｜fi-dom-en'-oce｜adverb｜sparingly) [Grk] φειδομένως LN: 59.61 GK: G5768 Derivation: adverb from participle of φείδομαι; Strong's: abstemiously, i.e. stingily KJV: --sparingly. See: φείδομαι
G5341	G5341	φελόνης (phelónēs｜fel-on'-ace｜noun｜cloak) [Grk] φελόνης, φαιλόνης LN: 6.172 GK: G5742, G5769 Derivation: by transposition for a derivative probably of φαίνω (as showing outside the other garments); Strong's: a mantle (surtout) KJV: -- cloke. See: φαίνω
G5342	G5342	φέρω (phérō｜fer'-o｜verb｜to carry) [Grk] φέρω LN: 13.35, 13.58, 13.133, 15.11, 15.160, 15.166, 15.187, 23.199, 25.176, 31.55, 36.1, 70.5, 82.12, 85.42, 90.64 GK: G5770 Hebrew: בֹּוא, חָרָה, יָבַל, יָהַב, יָעֵף, יָצָא, יָרַד, כּוּל, כּוּן, לָקַח, נָגַשׁ, נָדַב, נָדַף, נוּף, נְפַק, נָשָׂא, נָתַן, סַעַר, עָבַר, עָטָה, עָלָה, עָשָׂה, פָּנָה, שׁוּב, שָׁטַף, שָׁלַח Derivation: a primary verb (for which other, and apparently not cognate ones are used in certain tenses only; namely, οἴω (oíō｜oy'-o); and ἐνέγκω (enénkō｜en-eng'-ko); Strong's: to "bear" or carry (in a very wide application, literally and figuratively, as follows) KJV: --be, bear, bring (forth), carry, come, + let her drive, be driven, endure, go on, lay, lead, move, reach, rushing, uphold.
G5343	G5343	φεύγω (pheúgō｜fyoo'-go｜verb｜to flee) [Grk] φεύγω LN: 13.95, 13.161, 15.61, 21.14, 24.6 GK: G5771 Hebrew: בָּרַח, נָדַד, נָדַח, נוּס, נָסַס, נָפַל, עָרַק, שָׂרִיד Derivation: apparently a primary verb; Strong's: to run away (literally or figuratively); by implication, to shun; by analogy, to vanish KJV: --escape, flee (away).
G5344	G5344	Φῆλιξ (Phēlix｜fay'-lix｜proper noun｜person｜Felix) [Grk] Φῆλιξ LN: 93.375 GK: G5772 Derivation: of Latin origin; Strong's: happy; Phelix (i.e. Felix), a Roman KJV: --Felix.
G5345	G5345	φήμη (phḗmē｜fay'-may｜noun｜report) [Grk] φήμη LN: 33.211 GK: G5773 Hebrew: שְׁמוּעָה Derivation: from φημί; Strong's: a saying, i.e. rumor ("fame") KJV: --fame. See: φημί
G5346	G5346	φημί (phēmí｜fay-mee'｜verb｜to say) [Grk] φημί LN: 33.69, 33.140 GK: G5774 Hebrew: אָמַר, נָאַם Derivation: properly, the same as the base of φῶς and φαίνω; Strong's: to show or make known one's thoughts, i.e. speak or say KJV: --affirm, say. Compare λέγω. See: φῶς See: φαίνω See: λέγω
G5347	G5347	Φῆστος (Phēstos｜face'-tos｜proper noun｜person｜Festus) [Grk] Φῆστος LN: 93.376 GK: G5776 Derivation: of Latin derivation; Strong's: festal; Phestus (i.e. Festus), a Roman KJV: --Festus.
G5348	G5348	φθάνω (phthánō｜fthan'-o｜verb｜to come upon) [Grk] φθάνω LN: 13.16, 13.123, 15.84, 15.141 GK: G5777 Hebrew: אָמַץ, דָּבַק, יָגָה, מְטָא, נָגַע Derivation: apparently a primary verb; Strong's: to be beforehand, i.e. anticipate or precede; by extension, to have arrived at KJV: --(already) attain, come, prevent.
G5349	G5349	φθαρτός (phthartós｜fthar-tos'｜adjective｜perishable) [Grk] φθαρτός LN: 23.125 GK: G5778 Hebrew: מִשְׁעֵן Derivation: from φθείρω; Strong's: decayed, i.e. (by implication) perishable KJV: --corruptible. See: φθείρω
G5350	G5350	φθέγγομαι (phthéngomai｜ftheng'-gom-ahee｜verb｜to speak) [Grk] φθέγγομαι LN: 33.76 GK: G5779 Hebrew: דָבַר, נָבַע, עָנָה, שָׁאַג, שִׂיחַ, תָּפַף Derivation: probably akin to φέγγος and thus to φημί; Strong's: to utter a clear sound, i.e. (generally) to proclaim KJV: --speak. See: φημί See: φέγγος
G5351	G5351	φθείρω (phtheírō｜fthi'-ro｜verb｜to destroy) [Grk] φθείρω LN: 20.23, 20.39, 88.266 GK: G5780 Hebrew: בָּקַק, חָבַל, נָבֵל, נוּס, שָׁחַת Derivation: probably strengthened from φθίω (to pine or waste); Strong's: properly, to shrivel or wither, i.e. to spoil (by any process) or (generally) to ruin (especially figuratively, by moral influences, to deprave) KJV: --corrupt (self), defile, destroy.
G5352	G5352	φθινοπωρινός (phthinopōrinós｜fthin-op-o-ree-nos'｜adjective｜belonging to late autumn) [Grk] φθινοπωρινός LN: 67.164 GK: G5781 Derivation: from derivative of φθίνω (to wane; Strong's: akin to the base of φθείρω) and ὀπώρα (meaning late autumn); autumnal (as stripped of leaves) KJV: --whose fruit withereth. See: φθείρω See: ὀπώρα
G5353	G5353	φθόγγος (phthóngos｜ftong'-gos｜noun｜tone) [Grk] φθόγγος LN: 14.74, 33.104 GK: G5782 Hebrew: קַו Derivation: from φθέγγομαι; Strong's: utterance, i.e. a musical note (vocal or instrumental) KJV: --sound. See: φθέγγομαι
G5354	G5354	φθονέω (phthonéō｜fthon-eh'-o｜verb｜to envy) [Grk] φθονέω LN: 88.161 GK: G5783 Derivation: from φθόνος; Strong's: to be jealous of KJV: --envy. See: φθόνος
G5355	G5355	φθόνος (phthónos｜fthon'-os｜noun｜envy) [Grk] φθόνος LN: 88.160 GK: G5784 Derivation: probably akin to the base of φθείρω; Strong's: ill-will (as detraction), i.e. jealousy (spite) KJV: --envy. See: φθείρω
G5356	G5356	φθορά (phthorá｜fthor-ah'｜noun｜deterioration; destruction) [Grk] φθορά LN: 20.38, 23.205, 88.267 GK: G5785 Hebrew: בָּקַק, חֶבֶל, נָבֵל, שַׁחַת Derivation: from φθείρω; Strong's: decay, i.e. ruin (spontaneous or inflicted, literally or figuratively) KJV: --corruption, destroy, perish. See: φθείρω
G5357	G5357	φιάλη (phiálē｜fee-al'-ay｜noun｜bowl) [Grk] φιάλη LN: 6.124 GK: G5786 Hebrew: כֹּוס, מִזְרָק, עֲרוּגָה, קֶסֶת Derivation: of uncertain affinity; Strong's: a broad shallow cup ("phial") KJV: --vial.
G5358	G5358	φιλάγαθος (philágathos｜fil-ag'-ath-os｜adjective｜loving what is good) [Grk] φιλάγαθος LN: 25.105 GK: G5787 Derivation: from φίλος and ἀγαθός; Strong's: fond to good, i.e. a promoter of virtue KJV: --love of good men. See: φίλος See: ἀγαθός
G5359	G5359	Φιλαδέλφεια (Philadélpheia｜fil-ad-el'-fee-ah｜proper noun｜location｜Philadelphia) [Grk] Φιλαδέλφεια LN: 93.603 GK: G5788 Derivation: from Φιλάδελφος (the same as φιλάδελφος), a king of Pergamos; Strong's: Philadelphia, a place in Asia Minor KJV: --Philadelphia. See: φιλάδελφος
G5360	G5360	φιλαδελφία (philadelphía｜fil-ad-el-fee'-ah｜noun｜the love of brothers; brotherly love) [Grk] φιλαδελφία LN: 25.34 GK: G5789 Derivation: from φιλάδελφος; Strong's: fraternal affection KJV: --brotherly love (kindness), love of the brethren. See: φιλάδελφος
G5361	G5361	φιλάδελφος (philádelphos｜fil-ad'-el-fos｜adjective｜having brotherly love) [Grk] φιλάδελφος LN: 25.35 GK: G5790 Derivation: from φίλος and ἀδελφός; Strong's: fond of brethren, i.e. fraternal KJV: --love as brethren. See: φίλος See: ἀδελφός
G5362	G5362	φίλανδρος (phílandros｜fil'-an-dros｜noun｜loving one’s husband) [Grk] φίλανδρος LN: 25.37 GK: G5791 Derivation: from φίλος and ἀνήρ; Strong's: fond of man, i.e. affectionate as a wife KJV: --love their husbands. See: φίλος See: ἀνήρ
G5363	G5363	φιλανθρωπία (philanthrōpía｜fil-an-thro-pee'-ah｜noun｜love for mankind) [Grk] φιλανθρωπία LN: 25.36, 88.71 GK: G5792 Derivation: from the same as φιλανθρώπως; Strong's: fondness of mankind, i.e. benevolence ("philanthropy") KJV: --kindness, love towards man. See: φιλανθρώπως
G5364	G5364	φιλανθρώπως (philanthrṓpōs｜fil-an-thro'-poce｜adverb｜benevolently) [Grk] φιλανθρώπως LN: 88.72 GK: G5793 Derivation: adverb from a compound of φίλος and ἄνθρωπος; Strong's: fondly to man ("philanthropically"), i.e. humanely KJV: --courteously. See: φίλος See: ἄνθρωπος
G5365	G5365	φιλαργυρία (philargyría｜fil-ar-goo-ree'-ah｜noun｜love of money) [Grk] φιλαργυρία LN: 25.107 GK: G5794 Derivation: from φιλάργυρος; Strong's: avarice KJV: --love of money. See: φιλάργυρος
