# GENERÁLT: eszkozok/lxx_osszevetes.py — kézzel nem szerkesztendő.
id	igehely	strong	regi_talalat	uj_talalat	uj_szoalak	uj_lemma	megjegyzes
HODIT-001	2Sám 21:18	G1549	nem	igen	ἐκγόνοις	ἔκγονος	csak uj
HODIT-001	2Sám 21:18	G1722	igen	igen	ἐν	ἐν	egyezik
HODIT-001	2Sám 21:18	G2089	igen	igen	ἔτι	ἔτι	egyezik
HODIT-001	2Sám 21:18	G2532	igen	igen	καὶ	καί	egyezik
HODIT-001	2Sám 21:18	G3326	igen	igen	μετὰ	μετά	egyezik
HODIT-001	2Sám 21:18	G3588	igen	igen	τῶν	ὁ	egyezik
HODIT-001	2Sám 21:18	G3778	igen	igen	ταῦτα	οὗτος	egyezik
HODIT-001	2Sám 21:18	G3960	igen	igen	ἐπάταξεν	πατάσσω	egyezik
HODIT-001	2Sám 21:18	G4171	igen	igen	πόλεμος	πόλεμος	egyezik
HODIT-001	2Sám 21:18	G5119	igen	igen	τότε	τότε	egyezik
HODIT-001	2Sám 21:20	G0435	igen	igen	ἀνὴρ	ἀνήρ	egyezik
HODIT-001	2Sám 21:20	G0706	igen	igen	ἀριθμῷ	ἀριθμός	egyezik
HODIT-001	2Sám 21:20	G0846	igen	igen	αὐτοῦ	αὐτός	egyezik
HODIT-001	2Sám 21:20	G1065	igen	igen	γε	γε	egyezik
HODIT-001	2Sám 21:20	G1096	igen	igen	ἐγένετο	γίνομαι	egyezik
HODIT-001	2Sám 21:20	G1147	igen	igen	δάκτυλοι	δάκτυλος	egyezik
HODIT-001	2Sám 21:20	G1501	igen	igen	εἴκοσι	εἴκοσι	egyezik
HODIT-001	2Sám 21:20	G1510	igen	igen	ἦν	εἰμί	egyezik
HODIT-001	2Sám 21:20	G1537	igen	nem			csak regi
HODIT-001	2Sám 21:20	G1722	igen	igen	ἐν	ἐν	egyezik
HODIT-001	2Sám 21:20	G1803	igen	igen	ἓξ	ἕξ	egyezik
HODIT-001	2Sám 21:20	G2089	igen	igen	ἔτι	ἔτι	egyezik
HODIT-001	2Sám 21:20	G2532	igen	igen	καὶ	καί	egyezik
HODIT-001	2Sám 21:20	G3588	igen	igen	οἱ	ὁ	egyezik
HODIT-001	2Sám 21:20	G4171	igen	igen	πόλεμος	πόλεμος	egyezik
HODIT-001	2Sám 21:20	G4228	igen	igen	ποδῶν	πούς	egyezik
HODIT-001	2Sám 21:20	G5064	igen	igen	τέσσαρες	τέσσαρες	egyezik
HODIT-001	2Sám 21:20	G5088	igen	igen	ἐτέχθη	τίκτω	egyezik
HODIT-001	2Sám 21:20	G5495	igen	igen	χειρῶν	χείρ	egyezik
HODIT-001	2Sám 21:22	G0581	igen	nem			csak regi
HODIT-001	2Sám 21:22	G0846	igen	igen	αὐτοῦ	αὐτός	egyezik
HODIT-001	2Sám 21:22	G1095	igen	nem			csak regi
HODIT-001	2Sám 21:22	G1401	igen	igen	δούλων	δοῦλος	egyezik
HODIT-001	2Sám 21:22	G1722	igen	igen	ἐν	ἐν	egyezik
HODIT-001	2Sám 21:22	G2532	igen	igen	καὶ	καί	egyezik
HODIT-001	2Sám 21:22	G3588	igen	igen	οἱ	ὁ	egyezik
HODIT-001	2Sám 21:22	G3624	igen	igen	οἶκος	οἶκος	egyezik
HODIT-001	2Sám 21:22	G3778	igen	igen	οὗτοι	οὗτος	egyezik
HODIT-001	2Sám 21:22	G4098	igen	igen	ἔπεσαν	πίπτω	egyezik
HODIT-001	2Sám 21:22	G5064	igen	igen	τέσσαρες	τέσσαρες	egyezik
HODIT-001	2Sám 21:22	G5088	igen	igen	ἐτέχθησαν	τίκτω	egyezik
HODIT-001	2Sám 21:22	G5495	igen	igen	χειρὶ	χείρ	egyezik
HODIT-001	1Krón 20:4	G0246	igen	igen	ἀλλοφύλων	ἀλλόφυλος	egyezik
HODIT-001	1Krón 20:4	G0575	igen	igen	ἀπὸ	ἀπό	egyezik
HODIT-001	1Krón 20:4	G0846	igen	igen	αὐτόν	αὐτός	egyezik
HODIT-001	1Krón 20:4	G1095	igen	nem			csak regi
HODIT-001	1Krón 20:4	G1096	igen	igen	ἐγένετο	γίνομαι	egyezik
HODIT-001	1Krón 20:4	G1722	igen	igen	ἐν	ἐν	egyezik
HODIT-001	1Krón 20:4	G2089	igen	igen	ἔτι	ἔτι	egyezik
HODIT-001	1Krón 20:4	G2532	igen	igen	καὶ	καί	egyezik
HODIT-001	1Krón 20:4	G3326	igen	igen	μετὰ	μετά	egyezik
HODIT-001	1Krón 20:4	G3588	igen	igen	τῶν	ὁ	egyezik
HODIT-001	1Krón 20:4	G3778	igen	igen	ταῦτα	οὗτος	egyezik
HODIT-001	1Krón 20:4	G3960	igen	igen	ἐπάταξεν	πατάσσω	egyezik
HODIT-001	1Krón 20:4	G4171	igen	igen	πόλεμος	πόλεμος	egyezik
HODIT-001	1Krón 20:4	G5013	igen	igen	ἐταπείνωσεν	ταπεινόω	egyezik
HODIT-001	1Krón 20:4	G5119	igen	igen	τότε	τότε	egyezik
HODIT-001	1Krón 20:4	G5207	igen	igen	υἱῶν	υἱός	egyezik
HODIT-001	1Krón 20:6	G0435	igen	igen	ἀνὴρ	ἀνήρ	egyezik
HODIT-001	1Krón 20:6	G0846	igen	igen	αὐτοῦ	αὐτός	egyezik
HODIT-001	1Krón 20:6	G1096	igen	igen	ἐγένετο	γίνομαι	egyezik
HODIT-001	1Krón 20:6	G1147	igen	igen	δάκτυλοι	δάκτυλος	egyezik
HODIT-001	1Krón 20:6	G1501	igen	igen	εἴκοσι	εἴκοσι	egyezik
HODIT-001	1Krón 20:6	G1510	igen	igen	ἦν	εἰμί	egyezik
HODIT-001	1Krón 20:6	G1722	igen	igen	ἐν	ἐν	egyezik
HODIT-001	1Krón 20:6	G1803	igen	igen	ἓξ	ἕξ	egyezik
HODIT-001	1Krón 20:6	G2089	igen	igen	ἔτι	ἔτι	egyezik
HODIT-001	1Krón 20:6	G2532	igen	igen	καὶ	καί	egyezik
HODIT-001	1Krón 20:6	G3778	igen	igen	οὗτος	οὗτος	egyezik
HODIT-001	1Krón 20:6	G4171	igen	igen	πόλεμος	πόλεμος	egyezik
HODIT-001	1Krón 20:6	G5064	igen	igen	τέσσαρες	τέσσαρες	egyezik
HODIT-001	1Krón 20:6	G5244	igen	nem			csak regi
HODIT-001	1Krón 20:8	G0846	igen	igen	αὐτοῦ	αὐτός	egyezik
HODIT-001	1Krón 20:8	G1096	igen	igen	ἐγένοντο	γίνομαι	egyezik
HODIT-001	1Krón 20:8	G1510	igen	igen	ἦσαν	εἰμί	egyezik
HODIT-001	1Krón 20:8	G1722	igen	igen	ἐν	ἐν	egyezik
HODIT-001	1Krón 20:8	G2532	igen	igen	καὶ	καί	egyezik
HODIT-001	1Krón 20:8	G3778	igen	igen	οὗτοι	οὗτος	egyezik
HODIT-001	1Krón 20:8	G3816	igen	igen	παίδων	παῖς	egyezik
HODIT-001	1Krón 20:8	G3956	igen	igen	πάντες	πᾶς	egyezik
HODIT-001	1Krón 20:8	G4098	igen	igen	ἔπεσον	πίπτω	egyezik
HODIT-001	1Krón 20:8	G5064	igen	igen	τέσσαρες	τέσσαρες	egyezik
HODIT-001	1Krón 20:8	G5495	igen	igen	χειρὶ	χείρ	egyezik
HODIT-001	Jób 26:5	G0846	igen	igen	αὐτοῦ	αὐτός	egyezik
HODIT-001	Jób 26:5	G1069	igen	igen	γειτόνων	γείτων	egyezik
HODIT-001	Jób 26:5	G2532	igen	igen	καὶ	καί	egyezik
HODIT-001	Jób 26:5	G3165	igen	nem			csak regi
HODIT-001	Jób 26:5	G3361	nem	igen	μὴ	μή	csak uj
HODIT-001	Jób 26:5	G3588	igen	igen	τῶν	ὁ	egyezik
HODIT-001	Jób 26:5	G5204	igen	igen	ὕδατος	ὕδωρ	egyezik
HODIT-001	Zsolt 88:11	G0225	igen	nem			csak regi
HODIT-001	Zsolt 88:11	G0684	igen	nem			csak regi
HODIT-001	Zsolt 88:11	G0846	nem	igen	αὐτῆς	αὐτός	csak uj
HODIT-001	Zsolt 88:11	G1093	nem	igen	γῆ	γῆ	csak uj
HODIT-001	Zsolt 88:11	G1334	igen	nem			csak regi
HODIT-001	Zsolt 88:11	G1510	nem	igen	εἰσιν	εἰμί	csak uj
HODIT-001	Zsolt 88:11	G1656	igen	nem			csak regi
HODIT-001	Zsolt 88:11	G1722	igen	nem			csak regi
HODIT-001	Zsolt 88:11	G2311	nem	igen	ἐθεμελίωσας	θεμελιόω	csak uj
HODIT-001	Zsolt 88:11	G2532	igen	igen	καὶ	καί	egyezik
HODIT-001	Zsolt 88:11	G3165	igen	nem			csak regi
HODIT-001	Zsolt 88:11	G3588	igen	igen	οἱ	ὁ	egyezik
HODIT-001	Zsolt 88:11	G3625	nem	igen	οἰκουμένην	οἰκουμένη	csak uj
HODIT-001	Zsolt 88:11	G3772	nem	igen	οὐρανοί	οὐρανός	csak uj
HODIT-001	Zsolt 88:11	G4138	nem	igen	πλήρωμα	πλήρωμα	csak uj
HODIT-001	Zsolt 88:11	G4674	nem	igen	σή	σός	csak uj
HODIT-001	Zsolt 88:11	G4771	igen	igen	σοί	σύ	egyezik
HODIT-001	Zsolt 88:11	G5028	igen	nem			csak regi
HODIT-001	Zsolt 88:11	G5100	igen	nem			csak regi
HODIT-001	Péld 2:18	G0086	igen	igen	ᾅδῃ	ᾅδης	egyezik
HODIT-001	Péld 2:18	G0846	igen	igen	αὐτῆς	αὐτός	egyezik
HODIT-001	Péld 2:18	G1063	igen	igen	γὰρ	γάρ	egyezik
HODIT-001	Péld 2:18	G2288	igen	igen	θανάτῳ	θάνατος	egyezik
HODIT-001	Péld 2:18	G2532	igen	igen	καὶ	καί	egyezik
HODIT-001	Péld 2:18	G3326	igen	igen	μετὰ	μετά	egyezik
HODIT-001	Péld 2:18	G3588	igen	igen	τῷ	ὁ	egyezik
HODIT-001	Péld 2:18	G3624	igen	igen	οἶκον	οἶκος	egyezik
HODIT-001	Péld 2:18	G3844	igen	igen	παρὰ	παρά	egyezik
HODIT-001	Péld 2:18	G5087	igen	igen	ἔθετο	τίθημι	egyezik
HODIT-001	Péld 9:18	G0086	igen	igen	ᾅδου	ᾅδης	egyezik
HODIT-001	Péld 9:18	G0846	igen	igen	αὐτῇ	αὐτός	egyezik
HODIT-001	Péld 9:18	G1093	igen	nem			csak regi
HODIT-001	Péld 9:18	G1161	igen	igen	δὲ	δέ	egyezik
HODIT-001	Péld 9:18	G1909	igen	igen	ἐπὶ	ἐπί	egyezik
HODIT-001	Péld 9:18	G2532	igen	igen	καὶ	καί	egyezik
HODIT-001	Péld 9:18	G3364	igen	nem			csak regi
HODIT-001	Péld 9:18	G3588	igen	igen	ὁ	ὁ	egyezik
HODIT-001	Péld 9:18	G3754	igen	igen	ὅτι	ὅτι	egyezik
HODIT-001	Péld 9:18	G3756	nem	igen	οὐκ	οὐ	csak uj
HODIT-001	Péld 9:18	G3844	igen	igen	παρ᾿	παρά	egyezik
HODIT-001	Péld 9:18	G4070	igen	nem			csak regi
HODIT-001	Péld 9:18	G4876	igen	igen	συναντᾷ	συναντάω	egyezik
HODIT-001	Péld 21:16	G0373	igen	igen	ἀναπαύσεται	ἀναπαύω	egyezik
HODIT-001	Péld 21:16	G0435	igen	igen	ἀνὴρ	ἀνήρ	egyezik
HODIT-001	Péld 21:16	G1095	igen	nem			csak regi
HODIT-001	Péld 21:16	G1343	igen	igen	δικαιοσύνης	δικαιοσύνη	egyezik
HODIT-001	Péld 21:16	G1537	igen	igen	ἐξ	ἐκ	egyezik
HODIT-001	Péld 21:16	G1722	igen	igen	ἐν	ἐν	egyezik
HODIT-001	Péld 21:16	G3598	igen	igen	ὁδοῦ	ὁδός	egyezik
HODIT-001	Péld 21:16	G4105	igen	igen	πλανώμενος	πλανάω	egyezik
HODIT-001	Péld 21:16	G4864	igen	igen	συναγωγῇ	συναγωγή	egyezik
HODIT-001	Ézs 14:9	G0086	igen	igen	ᾅδης	ᾅδης	egyezik
HODIT-001	Ézs 14:9	G0757	igen	igen	ἄρξαντες	ἄρχω	egyezik
HODIT-001	Ézs 14:9	G0846	igen	igen	αὐτῶν	αὐτός	egyezik
HODIT-001	Ézs 14:9	G0935	igen	igen	βασιλεῖς	βασιλεύς	egyezik
HODIT-001	Ézs 14:9	G1065	igen	nem			csak regi
HODIT-001	Ézs 14:9	G1093	nem	igen	γῆς	γῆ	csak uj
HODIT-001	Ézs 14:9	G1453	igen	igen	ἐγείραντες	ἐγείρω	egyezik
HODIT-001	Ézs 14:9	G1484	igen	igen	ἐθνῶν	ἔθνος	egyezik
HODIT-001	Ézs 14:9	G1537	igen	igen	ἐκ	ἐκ	egyezik
HODIT-001	Ézs 14:9	G2362	igen	igen	θρόνων	θρόνος	egyezik
HODIT-001	Ézs 14:9	G2736	igen	nem			csak regi
HODIT-001	Ézs 14:9	G3588	igen	igen	ὁ	ὁ	egyezik
HODIT-001	Ézs 14:9	G3956	igen	igen	πάντες	πᾶς	egyezik
HODIT-001	Ézs 14:9	G4087	igen	igen	ἐπικράνθη	πικραίνω	egyezik
HODIT-001	Ézs 14:9	G4771	igen	igen	σοι	σύ	egyezik
HODIT-001	Ézs 14:9	G4876	igen	igen	συναντήσας	συναντάω	egyezik
HODIT-001	Ézs 14:9	G4891	igen	igen	συνηγέρθησάν	συνεγείρω	egyezik
HODIT-001	Ézs 26:14	G0142	igen	igen	ἦρας	αἴρω	egyezik
HODIT-001	Ézs 26:14	G0450	igen	igen	ἀναστήσωσιν	ἀνίστημι	egyezik
HODIT-001	Ézs 26:14	G0622	igen	igen	ἀπώλεσας	ἀπόλλυμι	egyezik
HODIT-001	Ézs 26:14	G0730	nem	igen	ἄρσεν	ἄρσην	csak uj
HODIT-001	Ézs 26:14	G0846	igen	igen	αὐτῶν	αὐτός	egyezik
HODIT-001	Ézs 26:14	G1161	igen	igen	δὲ	δέ	egyezik
HODIT-001	Ézs 26:14	G1223	igen	igen	διὰ	διά	egyezik
HODIT-001	Ézs 26:14	G1863	igen	igen	ἐπήγαγες	ἐπάγω	egyezik
HODIT-001	Ézs 26:14	G2222	igen	igen	ζωὴν	ζωή	egyezik
HODIT-001	Ézs 26:14	G2395	igen	igen	ἰατροὶ	ἰατρός	egyezik
HODIT-001	Ézs 26:14	G2532	igen	igen	καὶ	καί	egyezik
HODIT-001	Ézs 26:14	G3165	igen	nem			csak regi
HODIT-001	Ézs 26:14	G3361	nem	igen	μὴ	μή	csak uj
HODIT-001	Ézs 26:14	G3364	igen	nem			csak regi
HODIT-001	Ézs 26:14	G3498	igen	igen	νεκροὶ	νεκρός	egyezik
HODIT-001	Ézs 26:14	G3588	igen	igen	οἱ	ὁ	egyezik
HODIT-001	Ézs 26:14	G3708	igen	igen	ἴδωσιν	ὁράω	egyezik
HODIT-001	Ézs 26:14	G3756	nem	igen	οὐ	οὐ	csak uj
HODIT-001	Ézs 26:14	G3761	igen	igen	οὐδὲ	οὐδέ	egyezik
HODIT-001	Ézs 26:14	G3778	igen	igen	τοῦτο	οὗτος	egyezik
HODIT-001	Ézs 26:14	G3956	igen	igen	πᾶν	πᾶς	egyezik
HODIT-001	Ézs 26:19	G0450	igen	igen	ἀναστήσονται	ἀνίστημι	egyezik
HODIT-001	Ézs 26:19	G0765	igen	igen	ἀσεβῶν	ἀσεβής	egyezik
HODIT-001	Ézs 26:19	G0846	igen	igen	αὐτοῖς	αὐτός	egyezik
HODIT-001	Ézs 26:19	G1063	igen	igen	γὰρ	γάρ	egyezik
HODIT-001	Ézs 26:19	G1065	igen	nem			csak regi
HODIT-001	Ézs 26:19	G1093	nem	igen	γῇ	γῆ	csak uj
HODIT-001	Ézs 26:19	G1161	igen	igen	δὲ	δέ	egyezik
HODIT-001	Ézs 26:19	G1453	igen	igen	ἐγερθήσονται	ἐγείρω	egyezik
HODIT-001	Ézs 26:19	G1510	igen	igen	ἐστιν	εἰμί	egyezik
HODIT-001	Ézs 26:19	G1722	igen	igen	ἐν	ἐν	egyezik
HODIT-001	Ézs 26:19	G2165	igen	igen	εὐφρανθήσονται	εὐφραίνω	egyezik
HODIT-001	Ézs 26:19	G2386	igen	igen	ἴαμα	ἴαμα	egyezik
HODIT-001	Ézs 26:19	G2532	igen	igen	καὶ	καί	egyezik
HODIT-001	Ézs 26:19	G3419	igen	igen	μνημείοις	μνημεῖον	egyezik
HODIT-001	Ézs 26:19	G3498	igen	igen	νεκροί	νεκρός	egyezik
HODIT-001	Ézs 26:19	G3588	igen	igen	οἱ	ὁ	egyezik
HODIT-001	Ézs 26:19	G3844	igen	igen	παρὰ	παρά	egyezik
HODIT-001	Ézs 26:19	G4098	igen	igen	πεσεῖται	πίπτω	egyezik
HODIT-001	Ézs 26:19	G4771	igen	igen	σοῦ	σύ	egyezik
HODIT-001	2Sám 5:18	G0246	igen	igen	ἀλλόφυλοι	ἀλλόφυλος	egyezik
HODIT-001	2Sám 5:18	G1519	igen	igen	εἰς	εἰς	egyezik
HODIT-001	2Sám 5:18	G2532	igen	igen	καὶ	καί	egyezik
HODIT-001	2Sám 5:18	G2835	igen	nem			csak regi
HODIT-001	2Sám 5:18	G3588	igen	igen	οἱ	ὁ	egyezik
HODIT-001	2Sám 5:18	G3854	igen	igen	παραγίνονται	παραγίνομαι	egyezik
HODIT-001	2Sám 5:18	G4844	igen	nem			csak regi
HODIT-001	2Sám 5:18	G5101	igen	nem			csak regi
HODIT-001	2Sám 5:22	G0246	igen	igen	ἀλλόφυλοι	ἀλλόφυλος	egyezik
HODIT-001	2Sám 5:22	G0305	igen	igen	ἀναβῆναι	ἀναβαίνω	egyezik
HODIT-001	2Sám 5:22	G1722	igen	igen	ἐν	ἐν	egyezik
HODIT-001	2Sám 5:22	G2089	igen	igen	ἔτι	ἔτι	egyezik
HODIT-001	2Sám 5:22	G2532	igen	igen	καὶ	καί	egyezik
HODIT-001	2Sám 5:22	G2835	igen	nem			csak regi
HODIT-001	2Sám 5:22	G3588	igen	igen	τοῦ	ὁ	egyezik
HODIT-001	2Sám 5:22	G4369	igen	igen	προσέθεντο	προστίθημι	egyezik
HODIT-001	2Sám 5:22	G4844	igen	nem			csak regi
HODIT-001	2Sám 23:13	G0246	igen	igen	ἀλλοφύλων	ἀλλόφυλος	egyezik
HODIT-001	2Sám 23:13	G0575	igen	igen	ἀπὸ	ἀπό	egyezik
HODIT-001	2Sám 23:13	G1519	igen	igen	εἰς	εἰς	egyezik
HODIT-001	2Sám 23:13	G1722	igen	igen	ἐν	ἐν	egyezik
HODIT-001	2Sám 23:13	G2064	igen	igen	ἦλθον	ἔρχομαι	egyezik
HODIT-001	2Sám 23:13	G2532	igen	igen	καὶ	καί	egyezik
HODIT-001	2Sám 23:13	G2597	igen	igen	κατέβησαν	καταβαίνω	egyezik
HODIT-001	2Sám 23:13	G2835	igen	nem			csak regi
HODIT-001	2Sám 23:13	G3588	igen	igen	τῶν	ὁ	egyezik
HODIT-001	2Sám 23:13	G3924	igen	igen	παρενέβαλον	παρεμβάλλω	egyezik
HODIT-001	2Sám 23:13	G4314	igen	igen	πρὸς	πρός	egyezik
HODIT-001	2Sám 23:13	G4693	igen	igen	σπήλαιον	σπήλαιον	egyezik
HODIT-001	2Sám 23:13	G5001	igen	igen	τάγμα	τάγμα	egyezik
HODIT-001	2Sám 23:13	G5140	igen	igen	τρεῖς	τρεῖς	egyezik
HODIT-001	2Sám 23:13	G5144	igen	igen	τριάκοντα	τριάκοντα	egyezik
HODIT-001	1Krón 11:15	G0246	igen	igen	ἀλλοφύλων	ἀλλόφυλος	egyezik
HODIT-001	1Krón 11:15	G0758	igen	igen	ἀρχόντων	ἄρχων	egyezik
HODIT-001	1Krón 11:15	G1095	igen	nem			csak regi
HODIT-001	1Krón 11:15	G1519	igen	igen	εἰς	εἰς	egyezik
HODIT-001	1Krón 11:15	G1537	igen	igen	ἐκ	ἐκ	egyezik
HODIT-001	1Krón 11:15	G1722	igen	igen	ἐν	ἐν	egyezik
HODIT-001	1Krón 11:15	G2532	igen	igen	καὶ	καί	egyezik
HODIT-001	1Krón 11:15	G2597	igen	igen	κατέβησαν	καταβαίνω	egyezik
HODIT-001	1Krón 11:15	G3588	igen	igen	τῶν	ὁ	egyezik
HODIT-001	1Krón 11:15	G3924	igen	igen	παρεμβεβλήκει	παρεμβάλλω	egyezik
HODIT-001	1Krón 11:15	G3925	nem	igen	παρεμβολὴ	παρεμβολή	csak uj
HODIT-001	1Krón 11:15	G4073	igen	nem			csak regi
HODIT-001	1Krón 11:15	G4314	igen	igen	πρὸς	πρός	egyezik
HODIT-001	1Krón 11:15	G4693	igen	igen	σπήλαιον	σπήλαιον	egyezik
HODIT-001	1Krón 11:15	G5140	igen	igen	τρεῖς	τρεῖς	egyezik
HODIT-001	1Krón 11:15	G5144	igen	igen	τριάκοντα	τριάκοντα	egyezik
HODIT-001	1Krón 14:9	G0246	igen	igen	ἀλλόφυλοι	ἀλλόφυλος	egyezik
HODIT-001	1Krón 14:9	G1095	igen	nem			csak regi
HODIT-001	1Krón 14:9	G1722	igen	igen	ἐν	ἐν	egyezik
HODIT-001	1Krón 14:9	G2064	igen	igen	ἦλθον	ἔρχομαι	egyezik
HODIT-001	1Krón 14:9	G2532	igen	igen	καὶ	καί	egyezik
HODIT-001	1Krón 14:9	G2835	igen	nem			csak regi
HODIT-001	1Krón 14:9	G3588	igen	igen	τῇ	ὁ	egyezik
HODIT-001	1Krón 14:9	G4844	igen	nem			csak regi
HODIT-001	Ézs 17:5	G0270	igen	igen	ἀμήσῃ	ἀμάω	egyezik
HODIT-001	Ézs 17:5	G0281	igen	nem			csak regi
HODIT-001	Ézs 17:5	G0846	igen	igen	αὐτοῦ	αὐτός	egyezik
HODIT-001	Ézs 17:5	G1023	igen	igen	βραχίονι	βραχίων	egyezik
HODIT-001	Ézs 17:5	G1437	igen	igen	ἐάν	ἐάν	egyezik
HODIT-001	Ézs 17:5	G1510	igen	igen	ἔσται	εἰμί	egyezik
HODIT-001	Ézs 17:5	G1722	igen	igen	ἐν	ἐν	egyezik
HODIT-001	Ézs 17:5	G2476	igen	igen	ἑστηκότα	ἵστημι	egyezik
HODIT-001	Ézs 17:5	G2532	igen	igen	καὶ	καί	egyezik
HODIT-001	Ézs 17:5	G3588	igen	igen	τῷ	ὁ	egyezik
HODIT-001	Ézs 17:5	G3739	igen	igen	ὃν	ὅς	egyezik
HODIT-001	Ézs 17:5	G4690	igen	igen	σπέρμα	σπέρμα	egyezik
HODIT-001	Ézs 17:5	G4719	igen	nem			csak regi
HODIT-001	Ézs 17:5	G4720	nem	igen	σταχύων	στάχυς	csak uj
HODIT-001	Ézs 17:5	G4731	igen	igen	στερεᾷ	στερεός	egyezik
HODIT-001	Ézs 17:5	G4863	igen	igen	συναγάγῃ	συνάγω	egyezik
HODIT-001	Ézs 17:5	G5100	igen	igen	τις	τις	egyezik
HODIT-001	Ézs 17:5	G5158	igen	igen	τρόπον	τρόπος	egyezik
HODIT-001	Ézs 17:5	G5327	igen	igen	φάραγγι	φάραγξ	egyezik
HODIT-001	Józs 15:8	G0305	igen	igen	ἀναβαίνει	ἀναβαίνω	egyezik
HODIT-001	Józs 15:8	G0575	igen	igen	ἀπὸ	ἀπό	egyezik
HODIT-001	Józs 15:8	G1005	igen	igen	βορρᾶ	βορρᾶς	egyezik
HODIT-001	Józs 15:8	G1065	igen	nem			csak regi
HODIT-001	Józs 15:8	G1093	nem	igen	γῆς	γῆ	csak uj
HODIT-001	Józs 15:8	G1510	igen	igen	ἐστὶν	εἰμί	egyezik
HODIT-001	Józs 15:8	G1519	igen	igen	εἰς	εἰς	egyezik
HODIT-001	Józs 15:8	G1537	igen	igen	ἐκ	ἐκ	egyezik
HODIT-001	Józs 15:8	G1909	igen	igen	ἐπὶ	ἐπί	egyezik
HODIT-001	Józs 15:8	G2281	igen	igen	θαλάσσης	θάλασσα	egyezik
HODIT-001	Józs 15:8	G2419	igen	igen	Ιερουσαλημ	Ιερουσαλημ	egyezik
HODIT-001	Józs 15:8	G2532	igen	igen	καὶ	καί	egyezik
HODIT-001	Józs 15:8	G2596	igen	igen	κατὰ	κατά	egyezik
HODIT-001	Józs 15:8	G2884	igen	nem			csak regi
HODIT-001	Józs 15:8	G3047	igen	igen	λιβός	λίψ	egyezik
HODIT-001	Józs 15:8	G3313	igen	igen	μέρους	μέρος	egyezik
HODIT-001	Józs 15:8	G3588	igen	igen	τὰ	ὁ	egyezik
HODIT-001	Józs 15:8	G3725	igen	igen	ὅρια	ὅριον	egyezik
HODIT-001	Józs 15:8	G3735	igen	igen	ὄρους	ὄρος	egyezik
HODIT-001	Józs 15:8	G3739	igen	igen	ἥ	ὅς	egyezik
HODIT-001	Józs 15:8	G3778	igen	igen	αὕτη	οὗτος	egyezik
HODIT-001	Józs 15:8	G4314	igen	igen	πρὸς	πρός	egyezik
HODIT-001	Józs 15:8	G4383	igen	igen	πρόσωπον	πρόσωπον	egyezik
HODIT-001	Józs 15:8	G5207	igen	nem			csak regi
HODIT-001	Józs 15:8	G5327	igen	igen	φάραγγα	φάραγξ	egyezik
HODIT-001	Józs 18:16	G0575	igen	igen	ἀπὸ	ἀπό	egyezik
HODIT-001	Józs 18:16	G1005	nem	igen	βορρᾶ	βορρᾶς	csak uj
HODIT-001	Józs 18:16	G1510	igen	igen	ἐστιν	εἰμί	egyezik
HODIT-001	Józs 18:16	G1537	igen	igen	ἐκ	ἐκ	egyezik
HODIT-001	Józs 18:16	G1909	igen	igen	ἐπὶ	ἐπί	egyezik
HODIT-001	Józs 18:16	G2532	igen	igen	καὶ	καί	egyezik
HODIT-001	Józs 18:16	G2596	igen	igen	κατὰ	κατά	egyezik
HODIT-001	Józs 18:16	G2597	igen	igen	καταβήσεται	καταβαίνω	egyezik
HODIT-001	Józs 18:16	G3047	igen	igen	λιβὸς	λίψ	egyezik
HODIT-001	Józs 18:16	G3313	igen	igen	μέρους	μέρος	egyezik
HODIT-001	Józs 18:16	G3577	igen	nem			csak regi
HODIT-001	Józs 18:16	G3588	igen	igen	τὰ	ὁ	egyezik
HODIT-001	Józs 18:16	G3725	igen	igen	ὅρια	ὅριον	egyezik
HODIT-001	Józs 18:16	G3735	igen	igen	ὄρους	ὄρος	egyezik
HODIT-001	Józs 18:16	G3739	igen	igen	ὅ	ὅς	egyezik
HODIT-001	Józs 18:16	G4077	igen	igen	πηγὴν	πηγή	egyezik
HODIT-001	Józs 18:16	G4383	igen	igen	πρόσωπον	πρόσωπον	egyezik
HODIT-001	Józs 17:15	G0305	igen	igen	ἀνάβηθι	ἀναβαίνω	egyezik
HODIT-001	Józs 17:15	G0846	igen	igen	αὐτοῖς	αὐτός	egyezik
HODIT-001	Józs 17:15	G1409	igen	nem			csak regi
HODIT-001	Józs 17:15	G1487	igen	igen	εἰ	εἰ	egyezik
HODIT-001	Józs 17:15	G1510	igen	igen	εἶ	εἰμί	egyezik
HODIT-001	Józs 17:15	G1519	igen	igen	εἰς	εἰς	egyezik
HODIT-001	Józs 17:15	G1571	igen	igen	ἐκκάθαρον	ἐκκαθαίρω	egyezik
HODIT-001	Józs 17:15	G2187	igen	igen	Εφραιμ	Εφραιμ	egyezik
HODIT-001	Józs 17:15	G2424	igen	igen	Ἰησοῦς	Ἰησοῦς	egyezik
HODIT-001	Józs 17:15	G2532	igen	igen	καὶ	καί	egyezik
HODIT-001	Józs 17:15	G2992	igen	igen	λαὸς	λαός	egyezik
HODIT-001	Józs 17:15	G3004	nem	igen	εἶπεν	λέγω	csak uj
HODIT-001	Józs 17:15	G3588	igen	igen	τὸν	ὁ	egyezik
HODIT-001	Józs 17:15	G3735	igen	igen	ὄρος	ὄρος	egyezik
